username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2018-08-22 21:19;2;1;"#Chennai #Rescue_team rescued 19 stranded #dogs & its owner from #Kottayam . #keralaflood #KeralaFloodRelief pic.twitter.com/5cu9MmnYDF";;;#Chennai #Rescue_team #dogs #Kottayam #keralaflood #KeralaFloodRelief;"1032293650045198336";https://twitter.com/gangakutiram/status/1032293650045198336
;2018-08-22 21:10;0;1;"Stop running away from Kerala! It’s easy to tweet and run away #loser #KeralaFlood #KeralaFloodsRelief https:// twitter.com/incindia/statu s/1032200604536397824 …";;;#loser #KeralaFlood #KeralaFloodsRelief;"1032291425206104069";https://twitter.com/amey_9879/status/1032291425206104069
;2018-08-22 20:57;0;0;"We need this kind of care from all... #keralaflood @PMOIndia #India pic.twitter.com/6OwwZXILey";;@PMOIndia;#keralaflood #India;"1032288245638410240";https://twitter.com/ashishsurendran/status/1032288245638410240
;2018-08-22 20:40;0;0;"@ShereenBhan not just millennial, have seen people from all age groups actively participating in relief work for #keralaflood We got to extend the same to sustainable re-construction & development of #Kerala";;@ShereenBhan;#keralaflood #Kerala;"1032283973555286022";https://twitter.com/subashcv/status/1032283973555286022
;2018-08-22 20:37;0;0;"@harsha_actor I'm back harshu... From a horrible flood... We r suffering harshu... #KeralaFlood ..did u forgt me... ?";;@harsha_actor;#KeralaFlood;"1032283215166242816";https://twitter.com/arya_sasidharan/status/1032283215166242816
;2018-08-22 20:34;3;3;"Nice to see donations pouring in from all parts of Bengaluru as part of relief material for the flood victims of #KodaguFloods and #KeralaFlood . Spent the whole day at Rashtrothana, Chamrajpet, Bengaluru volunteering to segregate donations received today. pic.twitter.com/tdpcfd4AXm";;;#KodaguFloods #KeralaFlood;"1032282413894852609";https://twitter.com/KPGanesh/status/1032282413894852609
;2018-08-22 20:03;0;0;"Just got to know about some requirements from the flood affected areas. Need 1000s of notebooks and 100s of school bags. Please contact Sarjapur Malayali Samajam if you can help. #keralaflood";;;#keralaflood;"1032274577748123649";https://twitter.com/RedGazer/status/1032274577748123649
;2018-08-22 19:27;2;0;"If this is true then why people criticizing GOI ? Do we need money with 10% interest from UAE ?? https:// dbn.news/article/8090/? amp … #KeralaFlood #Kerala";;;#KeralaFlood #Kerala;"1032265396764782593";https://twitter.com/Anshumali_D/status/1032265396764782593
;2018-08-22 19:25;1;0;"Indian team dedicated the victory to the flood victims of Kerala. A truly laudable gesture from the champions ! #KeralaFlood #ENGvIND pic.twitter.com/X1GQWBwYbQ – bei Godrej Garden City";;;#KeralaFlood #ENGvIND;"1032264998230417408";https://twitter.com/iankitvora/status/1032264998230417408
;2018-08-22 19:19;8;25;"Listen what ocal volunteers are saying while unloading the relief material sent from #Punjab #Thanks for #PUNJAB Defeats the agenda of hate of those who were vilifying #Kerala people and even campaigning against help. #KeralaFloods #KeralaFloodRelief #KeralaFlood pic.twitter.com/vjMK0EopWK";;;#Punjab #Thanks #PUNJAB #Kerala #KeralaFloods #KeralaFloodRelief #KeralaFlood;"1032263587870507008";https://twitter.com/ipsinghTOI/status/1032263587870507008
;2018-08-22 17:57;1;0;"Centre may not accept aid from #foreigncountries for flood-hit #Kerala https://www. business-standard.com/article/econom y-policy/centre-may-reject-aid-from-foreign-countries-for-flood-hit-kerala-118082101367_1.html?utm_source=SEO&utm_medium=NB … #KeralaFloods #KeralaFloodRelief #Kerala #KeralaFlood";;;#foreigncountries #Kerala #KeralaFloods #KeralaFloodRelief #Kerala #KeralaFlood;"1032242864284151808";https://twitter.com/aaliyagoyel1/status/1032242864284151808
;2018-08-22 17:49;1;0;"Indian government refuse UAE funds donate to Kerala, reason India not accept foregin funds from the year 2004. My dought- From 2004 still now many trust's getting lot of funds from foregin country's only and what ethics in this. #KeralaFlood";;;#KeralaFlood;"1032240804910125056";https://twitter.com/Elakiyavendhan/status/1032240804910125056
;2018-08-22 17:41;0;0;"@narendramodi Sir, BJP will not win in #KERALA for next 100 years. Why are you refusing aid from Thailand, UAE, Maldives & others. Who will rebuild our impoverished state. #KeralaFloods #KeralaFloodRelief #KeralaSOS #KeralaFlood pic.twitter.com/0Ws4OY2tnd";;@narendramodi;#KERALA #KeralaFloods #KeralaFloodRelief #KeralaSOS #KeralaFlood;"1032238893351886849";https://twitter.com/IshantsharmaSir/status/1032238893351886849
;2018-08-22 17:24;1;2;"@imVkohli dedicated the 3rd Test Match victory over England to the people suffering in #KeralaFlood and his personal achievement to his wife Anushka. Class from Virat Kohli";;@imVkohli;#KeralaFlood;"1032234571679461377";https://twitter.com/pranesh711gr/status/1032234571679461377
;2018-08-22 16:57;5;3;"One-month-old baby rescued from flood-affected Bimmaram tribal colony by forest officials, Ranni Division. #gatheringstrength Pic:Silpa V Kumar #KeralaFlood pic.twitter.com/oJZhhjhbsx";;;#gatheringstrength #KeralaFlood;"1032227753028923392";https://twitter.com/journoarunima/status/1032227753028923392
;2018-08-22 16:53;3;4;""Some derided relief funds by #Modi govt saying ‘these commies’ don't deserve help from a govt they didn't elect.Urged Hindus to not donate a penny since Muslim & Christian Orgs'll take care of 'em https:// shr.link/yhm49 #KeralaFloods #KeralaFloodRelief #KeralaFlood #Kerala";;;#Modi #KeralaFloods #KeralaFloodRelief #KeralaFlood #Kerala;"1032226677353533441";https://twitter.com/TrusoIndia/status/1032226677353533441
;2018-08-22 16:47;6;10;"Relief materials to #KeralaSOS from @BJYM ....great gesture and help rendered by @poonam_mahajan and team ! @AnoopKaippalli ! #KeralaFlood #KeralaFloodRelief pic.twitter.com/1mtsCSFrN9";;@BJYM @poonam_mahajan @AnoopKaippalli;#KeralaSOS #KeralaFlood #KeralaFloodRelief;"1032225241806921728";https://twitter.com/niku1630/status/1032225241806921728
;2018-08-22 16:38;1;0;"Apart from winning one of the best part of this match @imVkohli 's post match presentation interview Mentioning #keralaflood & One more thing #love @AnushkaSharma Carry on Captain https:// twitter.com/BCCI/status/10 32221351598272512 …";;@imVkohli @AnushkaSharma;#keralaflood #love;"1032222862621519873";https://twitter.com/PatelKobit/status/1032222862621519873
;2018-08-22 16:30;0;0;"#KeralaFlood : With operations to rescue stranded people from flood-affected areas nearing a close, the Kerala government today turned its attention to cleaning of houses... https://www. dailypioneer.com/top-stories/ke r-rain-fury-focus-on-cleaning-houses-and-public-places.html …";;;#KeralaFlood;"1032220887225966593";https://twitter.com/TheDailyPioneer/status/1032220887225966593
;2018-08-22 16:07;0;3;"If enough funds doesn’t reach people from CMDRF, what is the point in donating to it. #keralaflood";;;#keralaflood;"1032215205932093442";https://twitter.com/me_thachi/status/1032215205932093442
;2018-08-22 16:00;1;0;"#KeralafloodsLIVE : Centre may not accept aid from foreign countries https:// goo.gl/FRpSoS #keralaflood #keralafloodsliveupdates #UAE #keralanews #keralatoday #keralafloodslivenews #kerala";;;#KeralafloodsLIVE #keralaflood #keralafloodsliveupdates #UAE #keralanews #keralatoday #keralafloodslivenews #kerala;"1032213343849861120";https://twitter.com/mylucky137276/status/1032213343849861120
;2018-08-22 15:52;0;0;"My thoughts and prayers are with Kerala people at this time of grief Wish speedy recovery from this disaster #KeralaFlood pic.twitter.com/AhgMMWyGQe";;;#KeralaFlood;"1032211508757901312";https://twitter.com/abhisekkr97/status/1032211508757901312
;2018-08-22 15:41;1;1;"( from Facebook) #KeralaFlood Special thanks to Modiji for ensuring 100 M $ from UAE is valued at 700 Crores. If it would have been 5 years back , the value would be less than 600 Crores. Thank you #forex . @ShashiTharoor";;@ShashiTharoor;#KeralaFlood #forex;"1032208567795769344";https://twitter.com/emilkpaul/status/1032208567795769344
;2018-08-22 14:24;0;1;"See the smile on his face,despite losing everything, he is confident he can stitch a new future. A message to all who are trying to gain political mileage or religion bashing from this tragedy. #KeralaFlood @anandmahindra pic.twitter.com/LXCHmnhpGK";;@anandmahindra;#KeralaFlood;"1032189218049667072";https://twitter.com/sajik_krishnan/status/1032189218049667072
;2018-08-22 14:08;6;8;"The freshest view come from @SujoyGhosh1729 , the intellectual mind we need to be our philosophical pedagogue. His take on the parochial nonsense peddled by our pseudo-intellectuals on Dravidnadu leveraging shamelessly the human tragedy of #KeralaFlood in @OpIndia_com https:// twitter.com/SujoyGhosh1729 /status/1032133039306899456 …";;@SujoyGhosh1729 @OpIndia_com;#KeralaFlood;"1032185109699612672";https://twitter.com/saket71/status/1032185109699612672
;2018-08-22 14:03;0;0;"In 2004 India rejects all foreign aid for #Tsunami where 12000 peopled killed & displacing 6 lakh In 2013 For #UttarakhandFlood , India rejects all foreign Aid including $150,000 adi from US As part of Foreign Policy now India didn't accept 700Cr Aid from UAE for #KeralaFlood .";;;#Tsunami #UttarakhandFlood #KeralaFlood;"1032184018718973952";https://twitter.com/ckarunkumar/status/1032184018718973952
;2018-08-22 13:54;0;0;"A good effort from my Friend Suresh and team for collecting materials and sending it to Kerala. They have made efforts and work hard to collect materials. It has contained materials of a small load Van. Humanity stands tall. #Kerala #KeralaFlood #TamilNadutoKerala தமிழ்കേരളം";;;#Kerala #KeralaFlood #TamilNadutoKerala;"1032181725038665728";https://twitter.com/karthik_navan/status/1032181725038665728
;2018-08-22 13:34;0;0;"Rss (Restless shame smugglers). It’s right there is some rss people in Kerala but they are not the part of Kerala they are the part of making shame for kerala they earned only hate from Kerala we hate Rss and they are only the body of human and brain of cow #KeralaFlood";;;#KeralaFlood;"1032176643010453504";https://twitter.com/muhamedrafip/status/1032176643010453504
;2018-08-22 13:00;0;0;"As we begin to clean cousin’s house, a grim and cruel reminder from the remains of a book removed from the shelf. #KeralaFlood pic.twitter.com/kTeW4vGLJW";;;#KeralaFlood;"1032168017612828672";https://twitter.com/vrsaju/status/1032168017612828672
;2018-08-22 12:49;1;2;"Overwhelming support from everyone Will send One Tempo Traveller full of materials with 8 of our Team members to Aluva, Chengannoor and other areas #KeralaFlood #ReliefOperation #Imsc";;;#KeralaFlood #ReliefOperation #Imsc;"1032165335565258752";https://twitter.com/IMSCmotorsport/status/1032165335565258752
;2018-08-22 12:48;2;1;"Chennai Rescue team rescued 19 stranded dogs .......... & its owner from Kottayam. Animal lives matters too. Good job everyone invloved in this #keralaflood #RebuildKerala pic.twitter.com/6MvtWlkZv3";;;#keralaflood #RebuildKerala;"1032165220368691200";https://twitter.com/Indiawantsnow/status/1032165220368691200
;2018-08-22 12:30;0;0;"RSS mafia getting money from the West to fund BJP PR campaign but not allowing other parties even getting money genuinely + Racist RSS/BJP mafia now not allowing even Arab states helping the #Keralaflood . We Tamilnadu +Kerala NO longer rely on the racist Indian govt";;;#Keralaflood;"1032160592533053440";https://twitter.com/TKarikala/status/1032160592533053440
;2018-08-22 12:27;0;0;"@GreyMattersPR #KeralaFlood has united the entire country. On one hand, people from all over the nation contributing huge sums and on the other hand, @keralapolice @adgpi @IAF_MCC are continuously carrying out operations to save people. #KeralaTweetathon pic.twitter.com/wH2TiflvVY";;@GreyMattersPR @keralapolice @adgpi @IAF_MCC;#KeralaFlood #KeralaTweetathon;"1032159702107480064";https://twitter.com/Sakshi_Tee/status/1032159702107480064
;2018-08-22 12:26;1;0;"Respected Ma'am, a humble request from a man who has seen #KeralaFloods from close quarters - please don't play politics when people have died in huge numbers. As water level was increasing, we ran for safety. We returned home only to see devastation all around. #KeralaFlood https:// twitter.com/ShefVaidya/sta tus/1032048842261385218 …";;;#KeralaFloods #KeralaFlood;"1032159461245255680";https://twitter.com/iyermusings/status/1032159461245255680
;2018-08-22 12:12;1;0;"Our small contribution towards my fellow neighbour keralites from tamilnadu.... #tamilnaduwithkerala #Kerala #keralaflood pic.twitter.com/RzqoyEIz2I";;;#tamilnaduwithkerala #Kerala #keralaflood;"1032155958154125312";https://twitter.com/vigneshram46/status/1032155958154125312
;2018-08-22 11:55;1;1;"If there is a policy to deny foreign aid to Kerala , it is up to the central government to match the committed foreign aid from UAE and the UN #KeralaFloodRescue #KeralaFlood https://www. thenewsminute.com/article/will-i ndia-accept-rs-700-crore-uae-kerala-flood-relief-no-clarity-yet-87040 …";;;#KeralaFloodRescue #KeralaFlood;"1032151709240492032";https://twitter.com/niknaren/status/1032151709240492032
;2018-08-22 11:46;1;1;"Cooking in Madrasa, Eating in Church, Rest in Temple. Yeah, this is in #KERALA to help the people. Proud to be an Indian. Picture captured from Anandabazar Patrika. The best caption of today. #KeralaFlood pic.twitter.com/riHOpMWEjG";;;#KERALA #KeralaFlood;"1032149606316924928";https://twitter.com/ayanbardhan_/status/1032149606316924928
;2018-08-22 11:45;0;0;"@HMOIndia , @CMOKerala , @ahir_hansraj WE sincerely express our gratitude on conducting the #OPMADAD ,IN #KERALAFLOOD and your relentless support and as a token from a MALYALI would like to send Hand-Tool sets [thats wat we do] to your workshops. @ITBP_official , @BSF_India , @crpfindia ,";;@HMOIndia @CMOKerala @ahir_hansraj @ITBP_official @BSF_India @crpfindia;#OPMADAD #KERALAFLOOD;"1032149329404997633";https://twitter.com/jontomes/status/1032149329404997633
;2018-08-22 11:43;5;28;"It was very difficult to report from flood affected Chenganur. No connectivity and used the phones of local people . Support from fishermen was great.pathanamthitta,Ranni, Vadasherikara, Perunad . Seethathodu, Chenganur were my reporting areas #SOSKerala #journalist #KeralaFlood pic.twitter.com/YGq7zozJaZ";;;#SOSKerala #journalist #KeralaFlood;"1032148814084366336";https://twitter.com/deepurevathy/status/1032148814084366336
;2018-08-22 11:21;33;25;"India got Rs. 2700 Foreign Aid from UK in 2014 and Rs 1350 crores in 2015. 4050 crores from UK as Aid and that's just two years. This Telegraph Article is from Dec 2015, and the above Huffington post article is from September 2016. #KeralaFlood #UAE https://www. telegraph.co.uk/news/worldnews /asia/india/12031818/Britain-gave-India-nearly-300m-aid-last-year.html …";;;#KeralaFlood #UAE;"1032143269818294273";https://twitter.com/Advaidism/status/1032143269818294273
;2018-08-22 11:14;0;0;"This is not from #KeralaFlood mate. Watch the news paper, its in Kannada and from Kodagu floods.. Do not spread fake news..";;;#KeralaFlood;"1032141462941720576";https://twitter.com/santoancheril/status/1032141462941720576
;2018-08-22 11:12;1;0;"My prayers are with people that have been affected by Kerala floods proved so deadly! Let's all show our support for them, as Empathy has no Boundary. Plenty of Dua from Pakistan! #KeralaFlood";;;#KeralaFlood;"1032140917820612608";https://twitter.com/anas17sheikh1/status/1032140917820612608
