date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-03-10 13:22:19,eq_info,,0,0,0,"【地震超速報】 22:22:17 青森県 大間 佐井 予想震度0 #地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望",,,#地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望,1104734225951907841,s://twitter.com/eq_info//1104734225951907841
2019-03-10 13:16:36,yuriko_ikeda,,0,0,2,"岩手県大槌町津浪の映像。この映像は遠野市の被災地支援団体プロジェクトNextで著作を管理し私が権利処理をしています。 今までにテレビ放送等の使用料金は、226万円です。すべて現地で被災者支援の活動費として使用されています。 s://youtu.be/ovGtbp9upz0 #震災 #復興支援 #津波 #東日本大震災",,,#震災 #復興支援 #津波 #東日本大震災,1104732788299685890,s://twitter.com/yuriko_ikeda//1104732788299685890
2019-03-10 13:13:59,eq_info,,0,0,0,"【地震超速報】 22:13:20 震度0 茨城県 常北 山方 日立 御前山 高萩 #地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望pic.twitter.com/8AMKuEgFQJ",,,#地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望pic,1104732129051594753,s://twitter.com/eq_info//1104732129051594753
2019-03-10 13:13:23,eq_info,,0,0,0,"【地震超速報】 22:13:20 茨城県 日立 予想震度0 #地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望",,,#地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望,1104731979541442560,s://twitter.com/eq_info//1104731979541442560
2019-03-10 13:04:57,eq_info,,0,0,0,"【地震超速報】 22:04:18 震度0未満 茨城県 鹿嶋 #地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望pic.twitter.com/BHOa7EucdH",,,#地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望pic,1104729855579414528,s://twitter.com/eq_info//1104729855579414528
2019-03-10 13:04:21,eq_info,,0,0,0,"【地震超速報】 22:04:18 茨城県 日立 予想震度0 #地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望",,,#地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望,1104729704995536896,s://twitter.com/eq_info//1104729704995536896
2019-03-10 13:00:39,kiritanpo1993,,0,0,4,"よろしくお願いします！ s://polca.jp/projects/zMIwPjczFXg … #polca #polcaおじさん #クラウドファウンディング #東日本大地震 #地震 #津波 #宮城 #仙台 #福島 #震災 #原発 #3月11日 #被災地 #ミヤネ屋 #東北",,,#polca #polcaおじさん #クラウドファウンディング #東日本大地震 #地震 #津波 #宮城 #仙台 #福島 #震災 #原発 #3月11日 #被災地 #ミヤネ屋 #東北,1104728774128558080,s://twitter.com/kiritanpo1993//1104728774128558080
2019-03-10 12:53:24,cosmojp,,0,0,0,"「若者」と「よそ者」が挑む“新しい地元” 津波被災地のゲストハウスから #東北 #地震 #津波 #よそ者 #若者 #ゲストハウス #地元 #宮城県 #岩手県 #福島県 #三陸沖 #死者 #行方不明 #挑む #新しいs://news.yahoo.co.jp/feature/1250",,,#東北 #地震 #津波 #よそ者 #若者 #ゲストハウス #地元 #宮城県 #岩手県 #福島県 #三陸沖 #死者 #行方不明 #挑む #新しいs,1104726951233642496,s://twitter.com/cosmojp//1104726951233642496
2019-03-10 12:30:03,mercimocha,,0,0,0,"Tsunami No Japão - Miyako City Hal 【日本における津波】 s://youtu.be/41VgOZb-9aY #東日本大震災 #津波 #TSUNAMI #防災",,,#東日本大震災 #津波 #TSUNAMI #防災,1104721072530776064,s://twitter.com/mercimocha//1104721072530776064
2019-03-10 12:19:00,ajjnoj,,0,1,2,"【閲覧注意】3.11東日本大震災で津波に飲み込まれる直前にタバコを吸ったおじいさんの動画･･･ #動画 #東日本大震災 #地震 #津波 #3.11 #なんJ #相互フォロー://ajjnoj.blog.jp/archives/15762101. …",,,#動画 #東日本大震災 #地震 #津波 #3 #なんJ #相互フォロー,1104718293120692226,s://twitter.com/ajjnoj//1104718293120692226
2019-03-10 11:38:05,miyagiDandeLion,,0,0,0,"【RT希望】宮城県内で活動しています！活動報告をブログHPで行っています。ご賛同頂ける方ご連絡下さい！スタッフブログ://ameblo.jp/dande-lion-miyagi/ … HP ://miyagidandelion.web.fc2.com/ #津波",,,#津波,1104707995361898496,s://twitter.com/miyagiDandeLion//1104707995361898496
2019-03-10 11:37:22,isakoamano,,0,11,40,"渋谷の寡婦さん寡夫さんのあと、渋谷スクランブル交差点に行って見てきました。 3.11当時、岩手県大船渡市で観測された16.7mの津波の高さ。 まだ復興されてないことを忘れないで！！ #渋谷のラジオ #渋谷の寡婦さん寡夫さん #津波 #岩手県大船渡市 #東日本大震災8年pic.twitter.com/1eQboRA2Fs",,,#渋谷のラジオ #渋谷の寡婦さん寡夫さん #津波 #岩手県大船渡市 #東日本大震災8年pic,1104707816634277888,s://twitter.com/isakoamano//1104707816634277888
2019-03-10 11:24:06,jp_kizuna,,0,0,3,"震災当時の姿とどめる、気仙沼の旧校舎を公開 s://ux.nu/v8dRj ［動画あり］ #東日本大震災 で１４３２人が死亡・行方不明になった #宮城県気 #仙沼市 で１０日、 #津波 で被災した #県立気仙沼向洋高校旧校舎 の一般公開が始まった。 #犠牲者 は出なかったが、４階まで津波が到達した。",,,#東日本大震災 #宮城県気 #仙沼市 #津波 #県立気仙沼向洋高校旧校舎 #犠牲者,1104704477733412864,s://twitter.com/jp_kizuna//1104704477733412864
2019-03-10 11:19:01,duckwalk36,,0,0,1,"今すぐ調べて知ろう恐ろしい事柄を！ 1. 日航機123便墜落事故の真実 2. 9.11 激突飛行機は実はCG合成だった 3. 大震災は人工地震 4. 福島で津波を起こさなければいけなかった理由 5. 買収されて行く日本企業 #311 #911 #人工地震 #津波 #原発",,,#311 #911 #人工地震 #津波 #原発,1104703199523434497,s://twitter.com/duckwalk36//1104703199523434497
2019-03-10 11:11:57,jp_kizuna,,0,0,1,"東日本大震災から8年の「肖像」 #2011年3月11日 #午後2時46分 に発生した #東日本大震災 は、多くの人たちの生き方にも影響を与えた。 #8年前 に出会った3人を訪ねた。 s://s.nikkei.com/2TseSMc 辺り一帯は泥だらけ。小さな夢歩君は長靴ではうまく歩けず、祖父の背にしがみついていた。 #地震 #津波 pic.twitter.com/AvzRSznJcJ",,,#2011年3月11日 #午後2時46分 #東日本大震災 #8年前 #地震 #津波,1104701420744261632,s://twitter.com/jp_kizuna//1104701420744261632
2019-03-10 09:54:58,eq_info,,0,0,0,"【地震超速報】 18:54:56 青森県 野辺地 予想震度0 #地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望",,,#地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望,1104682047736565760,s://twitter.com/eq_info//1104682047736565760
2019-03-10 09:52:55,eq_info,,0,0,0,"【地震超速報】 18:52:53 北海道 標津北 標津南 予想震度0 #地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望",,,#地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望,1104681531912540160,s://twitter.com/eq_info//1104681531912540160
2019-03-10 09:48:09,eq_info,,0,0,0,"【地震超速報】 18:48:06 茨城県 下館 予想震度0 #地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望",,,#地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望,1104680328986222592,s://twitter.com/eq_info//1104680328986222592
2019-03-10 09:47:06,eq_info,,0,47,29,"【地震超速報】 18:46:20 震度1 岐阜県 美濃加茂 #地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望pic.twitter.com/6z4LXw1WtY",,,#地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望pic,1104680064900194304,s://twitter.com/eq_info//1104680064900194304
2019-03-10 09:46:27,eq_info,,0,4,3,"【地震超速報】 18:46:20 愛知県 小牧 春日井、岐阜県 美濃加茂 各務原 予想震度1 #地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望",,,#地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望,1104679904635838464,s://twitter.com/eq_info//1104679904635838464
2019-03-10 09:46:23,eq_info,,0,2,1,"【地震超速報】 18:46:20 愛知県 春日井、岐阜県 土岐 美濃加茂 予想震度0 #地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望",,,#地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望,1104679884469633026,s://twitter.com/eq_info//1104679884469633026
2019-03-10 09:23:35,TaTohru,,0,0,2,"#USGS( #米国地質調査所)の観測によると、日本時間3月10日17時12分に南太平洋の #フィジー島 の東方沖の深さ567kmで #M6.2の地震が起きました。プレートの下付近での #深発地震 なので #地震波 が遠方に届きます。しかし、少しの #海面変動 があっても #津波 の脅威の心配はありません。 pic.twitter.com/4A7qyxNyKQ",,,#USGS #米国地質調査所 #フィジー島 #M6 #深発地震 #地震波 #海面変動 #津波,1104674147676770304,s://twitter.com/TaTohru//1104674147676770304
2019-03-10 09:10:48,kuro_yorimichi,,0,0,0,"【 #南海トラフ地震 豆知識27】 明日で #東日本大地震 から8年を迎えます。 危機感の風化が心配されています。 平安末期に都で大地震に遭った #鴨長明 は #方丈記 で、年月が経つと話題にする人もなくなったと嘆いています。 南海トラフ地震は必ず起きます。備えましょう、 #防災 #津波",,,#南海トラフ地震 #東日本大地震 #鴨長明 #方丈記 #防災 #津波,1104670932654710784,s://twitter.com/kuro_yorimichi//1104670932654710784
2019-03-10 09:03:44,rosetta1228,,0,0,13,"明日で福島の親戚一家8人が津波で亡くなって8年叔父さんの孫生きてたらもうすぐ中学生だったはずお仏壇に線香を備えました震災で亡くなった全ての御魂に深い哀悼を捧げます #東日本大震災 #震災 #福島 #津波",,,#東日本大震災 #震災 #福島 #津波,1104669153951019008,s://twitter.com/rosetta1228//1104669153951019008
2019-03-10 09:00:23,1radi2,,0,0,1,"大きな被害を受けた陸前高田市［震災翌日］ s://youtu.be/1XkSk0WA8Jg ##東日本大震災 の事忘れないでね。当たり前に明日がこないんだということを・・ 子供たちにも伝えてね #地震 #津波",,,# #東日本大震災 #地震 #津波,1104668310883381248,s://twitter.com/1radi2//1104668310883381248
2019-03-10 09:00:04,webronza,,0,1,0,"災害大国・日本を救う「減災サステナブル」とは - 阿久津幸彦｜WEBRONZA - 朝日新聞社 #シェルター #東日本大震災 #津波 #減災サステナブルs://webronza.asahi.com/politics/articles/2019030700003. …",,,#シェルター #東日本大震災 #津波 #減災サステナブルs,1104668230973452288,s://twitter.com/webronza//1104668230973452288
2019-03-10 08:55:19,Nature_RAICHO,,0,20,60,"#今日の星景写真 2019年3月10日 「止まった時」 #山元町 #津波 #遺構 2015/03/15 03h17m 津波から明日で8年になる。 旧中浜小学校前に掲げられた黄色いハンカチが風でゆれている。 手前の池は、地盤沈下でできたものだ。 時の止まった樹に月明かりが照らす。 （＊）明るい星はアルタイル（彦星）。pic.twitter.com/Wq9MrU2MA4",,,#今日の星景写真 #山元町 #津波 #遺構,1104667036834131968,s://twitter.com/Nature_RAICHO//1104667036834131968
2019-03-10 08:52:52,koujiohnishi,,0,32,121,"#今日の星景写真 2019年3月10日 「止まった時」 #山元町 #津波 #遺構 2015/03/15 03h17m 津波から明日で8年になる。 旧中浜小学校前に掲げられた黄色いハンカチが風でゆれている。 手前の池は、地盤沈下でできたものだ。 時の止まった樹に月明かりが照らす。 （＊）明るい星はアルタイル（彦星）。pic.twitter.com/Sih4siVl6K",,,#今日の星景写真 #山元町 #津波 #遺構,1104666418589577218,s://twitter.com/koujiohnishi//1104666418589577218
2019-03-10 08:50:54,b1I95GoM7fn95Bj,,0,2,3,"『 #スキマスイッチ』の 『 #未来花』を改めて聴くと 心に滲みます。人の寿命は誰も分かりません。私も後何年生きられるのだろう？！ 明日は、涙雨です。 #東日本大震災の日 #3月11日 #8年 です。 #津波 で流された友人や近所の人達そして震災で亡くなった方々達心からご冥福を御祈り申し上げます。",,,#スキマスイッチ #未来花 #東日本大震災の日 #3月11日 #8年 #津波,1104665923774951424,s://twitter.com/b1I95GoM7fn95Bj//1104665923774951424
2019-03-10 08:17:59,t2ake,YahooTopicsEdit,0,0,0,"今一度、【あの日】を思い出して天災に備えよう！ #災害 #震災 #3月11日 #地震 #津波 #東北大震災s://twitter.com/yahootopicsedit//1104577867655061507 …",,,#災害 #震災 #3月11日 #地震 #津波 #東北大震災s,1104657638275526657,s://twitter.com/t2ake//1104657638275526657
2019-03-10 08:05:16,mochi_hs6,,0,0,1,"今度気仙沼に行ったら立ち寄ってみよう。 #気仙沼 #震災 #東日本大震災 #津波 #震災遺構 気仙沼市で「震災遺構」の一般公開始まる://www.news24.jp/articles/2019/03/10/07420599. …",,,#気仙沼 #震災 #東日本大震災 #津波 #震災遺構,1104654438185164801,s://twitter.com/mochi_hs6//1104654438185164801
2019-03-10 08:02:44,mr_menagerie,,0,0,1,"Remembering Japan's 2011 earthquake and tsunami 8 years on #津波 #東日本大震災 #震災から8年s://bloom.bg/2TBEUvU",,,#津波 #東日本大震災 #震災から8年s,1104653800365846528,s://twitter.com/mr_menagerie//1104653800365846528
2019-03-10 07:37:55,jiayou_riben,,0,0,0,"【拡散希望】ご協力お願いします。 #東日本大震災 #陸前高田 #津波 #桜ライン311 #防災 #寄付は応援になる - 次の津波から命を守るため、避難のラインを「桜」でつなごう - Yahoo!ネット募金s://donation.yahoo.co.jp/detail/5027001/",,,#東日本大震災 #陸前高田 #津波 #桜ライン311 #防災 #寄付は応援になる,1104647557462941696,s://twitter.com/jiayou_riben//1104647557462941696
2019-03-10 07:25:29,riina_SM_usss,,2,15,55,"宮城県気仙沼市の東日本大震災遺構・伝承館に行って来ました。旧向洋高校の校舎を見学しました。当時のままの状態で展示されていて被害の大きさがよくわかります。復興もまだまだだと実感しました。 みなさんも行ってみてはどうですか？ #東日本大震災津波 #東日本大震災から８年 #津波 #復興pic.twitter.com/bpOb1xnfDM",,,#東日本大震災津波 #東日本大震災から８年 #津波 #復興pic,1104644426884759558,s://twitter.com/riina_SM_usss//1104644426884759558
2019-03-10 07:00:05,tictoc,,0,9,22,"Remembering Japan's 2011 earthquake and tsunami 8 years on #津波 #東日本大震災 #震災から8年s://bloom.bg/2TBEUvU",,,#津波 #東日本大震災 #震災から8年s,1104638037089308672,s://twitter.com/tictoc//1104638037089308672
2019-03-10 06:53:47,eq_info,,0,0,0,"【地震超速報】 15:53:32 地中加速度変化 北海道 栗山 #地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望",,,#地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望,1104636448483926017,s://twitter.com/eq_info//1104636448483926017
2019-03-10 06:43:44,eq_info,,0,0,0,"【地震超速報】 15:43:10 震度2 鹿児島県 祁答院、震度1 鹿児島県 蒲生 #地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望pic.twitter.com/sdH2h1r3Gd",,,#地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望pic,1104633922338480128,s://twitter.com/eq_info//1104633922338480128
2019-03-10 06:43:12,eq_info,,0,1,1,"【地震超速報】 15:43:10 鹿児島県 祁答院 国分 横川 予想震度1 #地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望",,,#地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望,1104633784698265600,s://twitter.com/eq_info//1104633784698265600
2019-03-10 06:32:42,KTachikou,nananana33love,1,0,7,"ななさん、アイコン オレンジカラー ありがとうございます。 オレンジフラッグ #大震災 #津波 を意識したカラーです。 ななさんの感じるままに ななさんのに素直に きっと素敵な何かを感じるでしょう s://twitter.com/nananana33love//1104629614356226048 …",,,#大震災 #津波,1104631146132922368,s://twitter.com/KTachikou//1104631146132922368
2019-03-10 06:07:40,1radi2,,0,0,0,"岩手日報「最後だとわかっていたなら」風の電話ー夢の中で帰ってきたー篇 s://youtu.be/Hr4TOn-GPhA #東日本大震災 の事みんな忘れないでね #地震 #津波",,,#東日本大震災 #地震 #津波,1104624842584678401,s://twitter.com/1radi2//1104624842584678401
2019-03-10 05:35:56,jIgjkgJkcJqTCnA,,0,0,0,"震災 震災ってもう飽きた 復興とかやりたいやつだけでやれよ 復興税とか今すぐ廃止しろ 福島産の米とか食いたくないなー てか流通させるなよ 迷惑でしかない #復興 #震災 #津波 #行方不明 #サンデーモーニング #3月11日",,,#復興 #震災 #津波 #行方不明 #サンデーモーニング #3月11日,1104616858513170432,s://twitter.com/jIgjkgJkcJqTCnA//1104616858513170432
2019-03-10 05:31:08,dicke5,,0,0,2,"黙とうをささげましょう ３月１１日は東日本大震災が発生した日です。発生時刻の明日午後２時４６分にサイレンを鳴らしますので、犠牲となられた全ての方々に対し、哀悼の意を表すべく、黙とうをささげられますようお願いいたします。 能代市役所 #東日本大震災 #津波 #震災 #黙祷 #拡散希望 #RT",,,#東日本大震災 #津波 #震災 #黙祷 #拡散希望 #RT,1104615650469720064,s://twitter.com/dicke5//1104615650469720064
2019-03-10 05:20:56,tamaru503,,2,4,7,"大震災とベクテル社の関連性、カルト上層部側の支配の論理・誠天調書 (小泉・竹中以降、不可解な事件や災害が多すぎます) ://www.asyura2.com/11/lunchbreak45/msg/283. … #人工地震 #津波 #台風 #気象テロ",,,#人工地震 #津波 #台風 #気象テロ,1104613083945656320,s://twitter.com/tamaru503//1104613083945656320
2019-03-10 05:13:42,KNobu1221,,0,7,36,"岩手県野田村、十府ヶ浦。 明治、昭和そして8年前のあの日の出来事を後世に残す。 残念だがいずれまた来るその日に備えるために。 #東日本大震災 #津波 #野田村pic.twitter.com/L6ilCi5gFR",,,#東日本大震災 #津波 #野田村pic,1104611264804773893,s://twitter.com/KNobu1221//1104611264804773893
2019-03-10 04:46:57,hinemoshi,,0,0,1,"まさかこの場所が地獄と化すなんて、そんな画、誰の頭の中にも無かっただろう。本当に恐ろしい。 #震災 #津波 s://youtu.be/P8qFi74k2UE",,,#震災 #津波,1104604531004923904,s://twitter.com/hinemoshi//1104604531004923904
2019-03-10 03:53:15,eq_info,,0,0,0,"【地震超速報】 12:53:00 地中加速度変化 北海道 栗山 #地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望",,,#地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望,1104591016986796032,s://twitter.com/eq_info//1104591016986796032
2019-03-10 03:08:23,ken_jr710,JUNKUROPUU,1,0,4,"どうも有り難うございます。 #仙台国際センター 会場には多くの方が集まっています。15:50からはこちらのタイトルでプレゼンの予定です。あの日あの時あった真実を伝えたいと思います。 #仙台防災未来フォーラム2019 #インド #女川 #日本 #国際緊急援助隊 #防災 #減災 #東日本大震災から8年 #地震 #津波 pic.twitter.com/P46qLmwbMy",,,#仙台国際センター #仙台防災未来フォーラム2019 #インド #女川 #日本 #国際緊急援助隊 #防災 #減災 #東日本大震災から8年 #地震 #津波,1104579726717280256,s://twitter.com/ken_jr710//1104579726717280256
2019-03-10 03:00:23,portrait_sendai,,0,6,92,"「3.11のまなざし-3」～ピンホール～ model iori とちの記憶 #3月11日 #東日本大震災 #津波 #TUNAMI #地震 #HOLGA #portraitphotography #ポートレート撮影 #海岸 #海 #仙台 #宮城 #写真撮ってる人と繋がりたい #写真好きな人と繋がりたい #モデル募集 #modelpic.twitter.com/DY9ek32HFQ",,,#3月11日 #東日本大震災 #津波 #TUNAMI #地震 #HOLGA #portraitphotography #ポートレート撮影 #海岸 #海 #仙台 #宮城 #写真撮ってる人と繋がりたい #写真好きな人と繋がりたい #モデル募集 #modelpic,1104577713149435905,s://twitter.com/portrait_sendai//1104577713149435905
2019-03-10 02:58:41,yoshimy_s,,0,0,0,"#地震 や #津波 を他山の石としてはなりません。 #兵庫県南部地震 では北淡町に現れた #野島断層 をきっかけに地元の断層を調べ、 #スマトラ沖地震津波 が起きると地元での津波可能性を調べ･･･ そのようにして徐々に災害の可能性を知ることで適切な備えへと繋がるのです。",,,#地震 #津波 #兵庫県南部地震 #野島断層 #スマトラ沖地震津波,1104577285225500673,s://twitter.com/yoshimy_s//1104577285225500673
2019-03-10 02:37:02,chaleur20170810,,0,0,0,"#津波 は川からもやってくる 新潟でも警戒を｜旬の話題｜モア・セレクト｜新潟日報モア: s://www.niigata-nippo.co.jp/select/topic/087362. … 遡上とか、、、近隣の高いビルに避難する他ないですね・・・。",,,#津波,1104571834802958336,s://twitter.com/chaleur20170810//1104571834802958336
2019-03-10 02:25:36,emergencyinc1,,0,0,0,"気仙沼向洋高校は、震災で４階建ての旧南校舎に４階まで津波が押し寄せて大きな被害を受け、気仙沼市では、記憶を伝える震災遺構として整備し、3月10日から一般に公開しました。 #震災遺構 #気仙沼向洋高校 #震災博物館 #気仙沼市 #宮城県 #震災の記憶 #津波 #観光s://www3.nhk.or.jp/news//20190310/k10011842021000. …",,,#震災遺構 #気仙沼向洋高校 #震災博物館 #気仙沼市 #宮城県 #震災の記憶 #津波 #観光s,1104568960593223680,s://twitter.com/emergencyinc1//1104568960593223680
2019-03-10 02:13:19,arstmoto,,0,0,2,"稲むらの火の館⑦ 外国人の観光客の方もご利用頂けるように、QRコードにアクセスすると、多言語に翻訳されたWebページにアクセスでき、音声でも展示物の説明が聞くことができます。 フリーWi-fiも飛んでいますので助かりますね #稲むらの火の館 #和歌山 #津波 #震度計 #地震 #観光 #外国人pic.twitter.com/A0oUD45XnB",,,#稲むらの火の館 #和歌山 #津波 #震度計 #地震 #観光 #外国人pic,1104565870058070016,s://twitter.com/arstmoto//1104565870058070016
2019-03-10 02:03:12,emergencyinc1,,0,0,0,"デザイナーになるという夢を持ちながら、東日本大震災の津波で犠牲になった少女の生前描いたデザインがハンカチとなって販売されています。少女の夢と震災を風化させないとした思いが伝わってきます。 #福島県 #いわき市 #東日本大震災 #津波 #デザイナー #少女の夢 #ハンカチs://www3.nhk.or.jp/news//20190309/k10011841631000. …",,,#福島県 #いわき市 #東日本大震災 #津波 #デザイナー #少女の夢 #ハンカチs,1104563320537800705,s://twitter.com/emergencyinc1//1104563320537800705
2019-03-10 01:51:15,v5tb7s8yUaOAikX,,0,0,0,"寄付は応援になる。抽選でプレゼントが当たる「くじ付き募金」で復興支援｜ - Yahoo! JAPAN #いまわたしができること #寄付は応援になる #searchfor311 s://fukko.yahoo.co.jp/donation/ #yahoo募金 #地震 #災害 #津波 #原発 #福島 #8年目 #3月11日",,,#いまわたしができること #寄付は応援になる #searchfor311 #yahoo募金 #地震 #災害 #津波 #原発 #福島 #8年目 #3月11日,1104560314266222597,s://twitter.com/v5tb7s8yUaOAikX//1104560314266222597
2019-03-10 01:47:03,eq_info,,0,0,0,"【地震超速報】 10:47:01 茨城県 日立 予想震度1 #地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望",,,#地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望,1104559255997186048,s://twitter.com/eq_info//1104559255997186048
2019-03-10 01:31:52,eq_info,,0,0,0,"【地震超速報】 10:30:59 震度0未満 福島県 矢吹 飯舘 広野 #地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望pic.twitter.com/fMB3tUNFgd",,,#地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望pic,1104555436559130624,s://twitter.com/eq_info//1104555436559130624
2019-03-10 01:31:01,eq_info,,0,0,1,"【地震超速報】 10:30:59 福島 予想震度0 #地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望",,,#地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望,1104555224981659648,s://twitter.com/eq_info//1104555224981659648
2019-03-10 00:44:30,nagaoka48,meti_NIPPON,0,0,0,"リアス式海岸では、特に津波が大きくなるので、用心して下さい。 #津波 #若狭湾 #敦賀発電所 #美浜発電所 #大飯発電所 #高浜発電所 #福井県 #京都 #天正地震",,,#津波 #若狭湾 #敦賀発電所 #美浜発電所 #大飯発電所 #高浜発電所 #福井県 #京都 #天正地震,1104543516342927360,s://twitter.com/nagaoka48//1104543516342927360
2019-03-10 00:43:00,nagaoka48,gov_online,0,0,0,"リアス式海岸では、特に津波が大きくなるので、用心して下さい。 #津波 #若狭湾 #敦賀発電所 #美浜発電所 #大飯発電所 #高浜発電所 #福井県 #京都 #天正地震",,,#津波 #若狭湾 #敦賀発電所 #美浜発電所 #大飯発電所 #高浜発電所 #福井県 #京都 #天正地震,1104543140231340033,s://twitter.com/nagaoka48//1104543140231340033
2019-03-10 00:38:24,nagaoka48,KANDEN_Official,0,0,0,"リアス式海岸では、特に津波が大きくなるので、用心して下さい。 #津波 #若狭湾 #敦賀発電所 #美浜発電所 #大飯発電所 #高浜発電所 #福井県 #京都 #天正地震",,,#津波 #若狭湾 #敦賀発電所 #美浜発電所 #大飯発電所 #高浜発電所 #福井県 #京都 #天正地震,1104541979659034626,s://twitter.com/nagaoka48//1104541979659034626
2019-03-10 00:21:20,eq_info,,0,0,0,"【地震超速報】 09:20:44 震度0 福島県 二本松 #地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望pic.twitter.com/a0cLzWZDsx",,,#地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望pic,1104537686176485377,s://twitter.com/eq_info//1104537686176485377
2019-03-10 00:20:45,eq_info,,0,0,0,"【地震超速報】 09:20:44 福島県 矢吹 白河 予想震度0 #地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望",,,#地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望,1104537541770788864,s://twitter.com/eq_info//1104537541770788864
2019-03-10 00:10:22,takamitsusann,,0,0,0,"防災訓練に参加。 やるならやるで本当に危険回避の訓練をやろうよ。 自治会館に集まっても、津波にやられちゃう。 #避難訓練 #津波 #3.11",,,#避難訓練 #津波 #3,1104534925275914241,s://twitter.com/takamitsusann//1104534925275914241
2019-03-10 00:04:05,Nature_RAICHO,,0,4,15,"#今日の星景写真 2019年3月10日 「旧中浜小学校」 #山元町立 #中浜小学校 #津波 #遺構 Date:2015/03/14 19h21m 津波から明日で8年になる。 #旧中浜小学校 前に掲げられた #黄色いハンカチ が風でゆれている。 西の空の #オリオン が季節を知らせてくれる。 時の止まった樹と校舎を置いて。pic.twitter.com/R562eseLvt",,,#今日の星景写真 #山元町立 #中浜小学校 #津波 #遺構 #旧中浜小学校 #黄色いハンカチ #オリオン,1104533344132325376,s://twitter.com/Nature_RAICHO//1104533344132325376
2019-03-09 23:59:01,koujiohnishi,,0,27,92,"#今日の星景写真 2019年3月10日 「旧中浜小学校」 #山元町立 #中浜小学校 #津波 #遺構 Date:2015/03/14 19h21m 津波から明日で8年になる。 旧中浜小学校前に掲げられた #黄色いハンカチ が風でゆれている。 西の空のオリオンが季節を知らせてくれる。 時の止まった樹と校舎を置いて。 #オリオンpic.twitter.com/RUAYAWu35z",,,#今日の星景写真 #山元町立 #中浜小学校 #津波 #遺構 #黄色いハンカチ #オリオンpic,1104532072687759360,s://twitter.com/koujiohnishi//1104532072687759360
2019-03-09 23:30:02,eq_info,,0,0,1,"【地震超速報】 08:29:47 地中加速度変化 北海道 栗山 #地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望",,,#地震 #地震速報 #津波 #災害 #余震 #本震 #緊急地震速報 #拡散希望,1104524776125620224,s://twitter.com/eq_info//1104524776125620224
